a_id,n_days,avg_bot_prob,tf_distance,num_windows,O_meanvec,O_dailymean
571046756,708,0.7479831576347351,1.922919750213623,791,0.947677976637809,1.5726964538568702
50596,724,0.7091228365898132,1.9218571186065676,1144,1.5229955633659547,2.1649046618752954
290622,169,0.8044868111610413,1.9215720891952517,1009,1.021205957578432,2.8697675501298106
89185,585,0.7896031141281128,1.920548915863037,1147,1.2754715263405723,2.066848715439501
73914,129,0.8442907333374023,1.920376420021057,1159,1.026401005130024,2.6833987256744942
103808,141,0.8398086428642273,1.920277953147888,1140,1.8545740445897139,3.725296822405475
124327,141,0.7940958142280579,1.9199813604354856,1137,0.7582122728267802,3.2393981082435435
130689,136,0.816023051738739,1.9198819398880005,1133,1.101196716828929,1.6675241827143996
102653,133,0.8346828818321228,1.9196765422821045,1124,0.5200765732419738,1.4786015019985794
44958,616,0.7483393549919128,1.9193584322929385,1129,1.2437381027846488,1.9626163717027838
41831,620,0.7487853169441223,1.918748378753662,1187,1.1009570854679658,1.9134853305539727
94313,570,0.7628556489944458,1.918329417705536,1144,1.1250024148784434,1.9748559015672673
50534,647,0.7185055613517761,1.9179651737213133,1171,1.2161860493980794,1.9686941621018779
141419,131,0.8143396377563477,1.917899489402771,1127,0.5864326824695798,2.0039243093058756
92472,143,0.8466199040412903,1.9178967475891116,1145,1.4022371475337525,3.310561038452052
793920703,577,0.7340546250343323,1.917114496231079,742,1.473112549900226,2.3114943909108767
99475,138,0.8362865447998047,1.9170476794242857,1124,0.7270002408387888,2.228929164411081
92353,142,0.7994121313095093,1.9167348742485049,1145,1.086928466554525,3.0938814127126273
42817,797,0.7824322581291199,1.9163634777069087,1174,1.5465524570328906,2.2174425141209766
74815,572,0.7599505186080933,1.916355669498444,1144,1.481939861233206,2.192322333801009
3823662,708,0.6605643630027771,1.9161641597747805,916,0.9867886635697043,2.7559345991696285
78487,788,0.7069723606109619,1.915698289871216,1078,1.6195093375814067,2.0174546050037883
87199,140,0.8212718367576599,1.915595889091492,1148,0.5263999059918003,2.616407842847422
110634,208,0.7874420881271362,1.915337860584259,1121,0.26769509934641833,2.0043844562771875
123500,747,0.7588562369346619,1.915322542190552,1090,1.587954432545989,2.094396072077274
98057,727,0.6918593049049377,1.9152672290802,1141,1.383653291261017,2.080222832290485
125340,128,0.7930909395217896,1.9149516820907595,1118,1.4680370914174414,3.03196439601481
940646618,186,0.7294882535934448,1.9148988127708435,650,1.154878615863473,2.2794371423706794
104794765,943,0.6681106686592102,1.9148547649383545,891,0.7173112368051862,1.7519076610051696
265079,128,0.825174868106842,1.9146826267242432,1012,0.6041581539991624,2.2128023613849503
112440,144,0.8131136298179626,1.9145891070365904,1120,1.0478511698073103,3.0223791760705834
205221,143,0.7996534109115601,1.9139652848243716,1089,1.4974133550902284,3.4422136963831065
62981,670,0.7095333933830261,1.9139017462730408,1160,1.5349224936026695,2.2443151695623778
110619,153,0.784616231918335,1.9138431549072263,1139,0.9964354248393116,2.3572209760819347
48236,132,0.8900877237319946,1.913650155067444,1176,2.4973228381633756,3.529938019818919
53784,921,0.677439272403717,1.9132526516914368,1142,1.3639013432593476,1.9396200222083357
54727,964,0.6749518513679504,1.912909746170044,1163,0.39294888980563025,1.4358094839016924
47997,706,0.7700271606445312,1.9127205610275269,1103,1.6675610112828103,2.2421979349094103
